HID	PA
70352	1
70353	1
70354	1
70355	1
70356	1
70357	1
70358	1
70359	1
70360	1
70361	1
70362	1
70363	1
70364	1
70365	1
70366	1
70367	1
70368	1
70369	1
70370	0
70371	0
70372	0
70378	0
70379	0
70380	0
70381	0
70431	1
70432	1
70433	1
70434	1
70435	1
70436	1
70437	1
70438	1
70439	1
70440	1
70441	1
70442	1
70443	1
70444	1
70445	1
70446	1
70447	1
70448	1
70449	1
70450	1
70451	1
70452	0
70453	0
70460	0
70461	0
70462	0
70463	0
70511	1
70512	1
70513	1
70514	1
70515	1
70516	1
70517	1
70518	1
70519	1
70520	1
70521	1
70522	1
70523	1
70524	1
70525	1
70526	1
70527	1
70528	1
70529	1
70530	1
70531	1
70532	1
70533	0
70534	0
70535	0
70541	0
70542	0
70544	0
70591	1
70592	1
70593	1
70594	1
70595	1
70596	1
70597	1
70598	1
70599	1
70600	1
70601	1
70602	1
70603	1
70604	1
70605	1
70606	1
70607	1
70608	1
70609	1
70610	1
70611	1
70612	1
70613	1
70614	0
70615	0
70623	0
70624	0
70625	0
70672	1
70673	1
70674	1
70675	1
70676	1
70677	1
70678	1
70679	1
70680	1
70681	1
70682	1
70683	1
70684	1
70685	1
70686	1
70687	1
70688	1
70689	1
70690	1
70691	1
70692	1
70693	1
70694	1
70695	1
70696	0
70704	0
70705	0
70706	0
70753	1
70754	1
70755	1
70756	1
70757	1
70758	1
70759	1
70760	1
70761	1
70762	1
70763	1
70764	1
70765	1
70766	1
70767	1
70768	1
70769	1
70770	1
70771	1
70772	1
70773	1
70774	1
70775	1
70776	1
70777	1
70778	1
70779	0
70787	0
70788	0
70833	1
70834	1
70835	1
70836	1
70837	1
70838	1
70839	1
70840	1
70841	1
70842	1
70843	1
70844	1
70845	1
70846	1
70847	1
70848	1
70849	1
70850	1
70851	1
70852	1
70853	1
70854	1
70855	1
70856	1
70857	1
70858	1
70864	0
70866	0
70867	0
70868	0
70913	1
70914	1
70915	1
70916	1
70917	1
70918	1
70919	1
70920	1
70921	1
70922	1
70923	1
70924	1
70925	1
70926	1
70927	1
70928	1
70929	1
70930	1
70931	1
70932	1
70933	1
70934	1
70935	1
70936	1
70937	1
70938	1
70939	1
70940	1
70945	0
70946	0
70949	0
70950	0
70994	1
70995	1
70996	1
70997	1
70998	1
70999	1
71000	1
71001	1
71002	1
71003	1
71004	1
71005	1
71006	1
71007	1
71008	1
71009	1
71010	1
71011	1
71012	1
71013	1
71014	1
71015	1
71016	1
71017	1
71018	1
71019	1
71020	1
71021	1
71027	0
71029	0
71030	0
71031	0
71074	1
71075	1
71076	1
71077	1
71078	1
71079	1
71080	1
71081	1
71082	1
71083	1
71084	1
71085	1
71086	1
71087	1
71088	1
71089	1
71090	1
71091	1
71092	1
71093	1
71094	1
71095	1
71096	1
71097	1
71098	1
71099	1
71100	1
71101	1
71107	0
71108	0
71112	0
71155	1
71156	1
71157	1
71158	1
71159	1
71160	1
71161	1
71162	1
71163	1
71164	1
71165	1
71166	1
71167	1
71168	1
71169	1
71170	1
71171	1
71172	1
71173	1
71174	1
71175	1
71176	1
71177	1
71178	1
71179	1
71180	1
71181	1
71182	1
71188	0
71189	0
71190	0
71192	0
71236	1
71237	1
71238	1
71239	1
71240	1
71241	1
71242	1
71243	1
71244	1
71245	1
71246	1
71247	1
71248	1
71249	1
71250	1
71251	1
71252	1
71253	1
71254	1
71255	1
71256	1
71257	1
71258	1
71259	1
71260	1
71261	1
71262	1
71263	1
71269	0
71270	0
71271	0
71275	0
71316	1
71317	1
71318	1
71319	1
71320	1
71321	1
71322	1
71323	1
71324	1
71325	1
71326	1
71327	1
71328	1
71329	1
71330	1
71331	1
71332	1
71333	1
71334	1
71335	1
71336	1
71337	1
71338	1
71339	1
71340	1
71341	1
71342	1
71343	1
71349	0
71350	0
71351	0
71352	0
71354	0
71355	0
71398	1
71399	1
71400	1
71401	1
71402	1
71403	1
71404	1
71405	1
71406	1
71407	1
71408	1
71409	1
71410	1
71411	1
71412	1
71413	1
71414	1
71415	1
71416	1
71417	1
71418	1
71419	1
71420	1
71421	1
71422	1
71423	1
71424	1
71431	0
71432	0
71433	0
71436	0
71437	0
71479	1
71480	1
71481	1
71482	1
71483	1
71484	1
71485	1
71486	1
71487	1
71488	1
71489	1
71490	1
71491	1
71492	1
71493	1
71494	1
71495	1
71496	1
71497	1
71498	1
71499	1
71500	1
71501	1
71502	1
71503	1
71504	1
71505	1
71506	1
71512	0
71513	0
71514	0
71515	0
71518	0
71560	1
71561	1
71562	1
71563	1
71564	1
71565	1
71566	1
71567	1
71568	1
71569	1
71570	1
71571	1
71572	1
71573	1
71574	1
71575	1
71576	1
71577	1
71578	1
71579	1
71580	1
71581	1
71582	1
71583	1
71584	1
71585	1
71586	1
71593	0
71594	0
71595	0
71596	0
71598	0
71599	0
71642	1
71643	1
71644	1
71645	1
71646	1
71647	1
71648	1
71649	1
71650	1
71651	1
71652	1
71653	1
71654	1
71655	1
71656	1
71657	1
71658	1
71659	1
71660	1
71661	1
71662	1
71663	1
71664	1
71665	1
71666	1
71667	1
71674	0
71675	0
71676	0
71677	0
71678	0
71680	0
71724	1
71725	1
71726	1
71727	1
71728	1
71729	1
71730	1
71731	1
71732	1
71733	1
71734	1
71735	1
71736	1
71737	1
71738	1
71739	1
71740	1
71741	1
71742	1
71743	1
71744	1
71745	1
71746	1
71747	1
71748	1
71756	0
71757	0
71758	0
71759	0
71760	0
71762	0
71805	1
71806	1
71807	1
71808	1
71809	1
71810	1
71811	1
71812	1
71813	1
71814	1
71815	1
71816	1
71817	1
71818	1
71819	1
71820	1
71821	1
71822	1
71823	1
71824	1
71825	1
71826	1
71827	1
71828	1
71829	1
71836	0
71837	0
71838	0
71839	0
71840	0
71842	0
71887	1
71888	1
71889	1
71890	1
71891	1
71892	1
71893	1
71894	1
71895	1
71896	1
71897	1
71898	1
71899	1
71900	1
71901	1
71902	1
71903	1
71904	1
71905	1
71906	1
71907	1
71908	1
71909	1
71910	1
71917	0
71918	0
71919	0
71920	0
71921	0
71922	0
71924	0
71969	1
71970	1
71971	1
71972	1
71973	1
71974	1
71975	1
71976	1
71977	1
71978	1
71979	1
71980	1
71981	1
71982	1
71983	1
71984	1
71985	1
71986	1
71987	1
71988	1
71989	1
71990	1
71991	1
71999	0
72000	0
72001	0
72002	0
72003	0
72005	0
72049	1
72050	1
72051	1
72052	1
72053	1
72054	1
72055	1
72056	1
72057	1
72058	1
72059	1
72060	1
72061	1
72062	1
72063	1
72064	1
72065	1
72066	1
72067	1
72068	1
72069	1
72070	1
72071	1
72072	1
72079	0
72080	0
72081	0
72082	0
72083	0
72084	0
72086	0
72127	1
72128	1
72131	1
72132	1
72133	1
72134	1
72135	1
72136	1
72137	1
72138	1
72139	1
72140	1
72141	1
72142	1
72143	1
72144	1
72145	1
72146	1
72147	1
72148	1
72149	1
72150	1
72151	1
72152	1
72153	1
72161	0
72162	0
72163	0
72164	0
72165	0
72166	0
72167	0
72208	1
72209	1
72210	1
72215	1
72216	1
72217	1
72218	1
72219	1
72220	1
72221	1
72222	1
72223	1
72224	1
72225	1
72226	1
72227	1
72228	1
72229	1
72230	1
72231	1
72232	1
72233	1
72234	1
72242	0
72243	0
72244	0
72245	0
72246	0
72247	0
72249	0
72288	1
72289	1
72290	1
72291	1
72296	1
72297	1
72299	1
72300	1
72301	1
72302	1
72303	1
72304	1
72305	1
72306	1
72307	1
72308	1
72309	1
72310	1
72311	1
72312	1
72313	1
72314	1
72315	1
72323	0
72324	0
72325	0
72326	0
72327	0
72328	0
72369	1
72370	1
72371	1
72372	1
72373	1
72381	1
72382	1
72383	1
72384	1
72385	1
72386	1
72387	1
72388	1
72389	1
72390	1
72391	1
72392	1
72393	1
72394	1
72395	1
72396	1
72404	0
72405	0
72406	0
72407	0
72408	0
72409	0
72410	0
72411	0
72451	1
72452	1
72453	1
72454	1
72462	1
72463	1
72464	1
72465	1
72466	1
72467	1
72468	1
72469	1
72470	1
72471	1
72472	1
72473	1
72474	1
72475	1
72476	1
72477	1
72478	1
72486	0
72487	0
72488	0
72489	0
72490	0
72491	0
72532	1
72533	1
72534	1
72543	1
72544	1
72545	1
72546	1
72547	1
72548	1
72549	1
72550	1
72551	1
72552	1
72553	1
72554	1
72555	1
72556	1
72557	1
72558	1
72566	0
72567	0
72568	0
72569	0
72570	0
72571	0
72572	0
72573	0
72613	1
72614	1
72615	1
72625	1
72626	1
72627	1
72628	1
72629	1
72630	1
72631	1
72632	1
72633	1
72634	1
72635	1
72636	1
72637	1
72638	1
72639	1
72647	0
72648	0
72649	0
72650	0
72651	0
72652	0
72653	0
72695	1
72696	1
72707	1
72708	1
72709	1
72710	1
72711	1
72712	1
72713	1
72714	1
72715	1
72716	1
72717	1
72718	1
72719	1
72720	1
72721	1
72729	0
72730	0
72731	0
72732	0
72733	0
72734	0
72735	0
72776	1
72787	1
72788	1
72789	1
72790	1
72791	1
72792	1
72793	1
72794	1
72795	1
72796	1
72797	1
72798	1
72799	1
72800	1
72801	1
72809	0
72810	0
72811	0
72812	0
72813	0
72814	0
72815	0
72869	1
72870	1
72871	1
72872	1
72873	1
72874	1
72875	1
72876	1
72877	1
72878	1
72879	1
72880	1
72881	1
72882	1
72883	1
72891	0
72892	0
72893	0
72894	0
72895	0
72896	0
72950	1
72951	1
72952	1
72953	1
72954	1
72955	1
72956	1
72957	1
72958	1
72959	1
72960	1
72961	1
72962	1
72963	1
72964	1
72973	0
72974	0
72975	0
72976	0
72977	0
73031	1
73032	1
73033	1
73034	1
73035	1
73036	1
73037	1
73038	1
73039	1
73040	1
73041	1
73042	1
73043	1
73044	1
73053	0
73054	0
73055	0
73056	0
73057	0
73113	1
73114	1
73115	1
73116	1
73117	1
73118	1
73119	1
73120	1
73121	1
73122	1
73123	1
73124	1
73125	1
73126	1
73135	0
73136	0
73137	0
73138	0
73139	0
73195	1
73196	1
73197	1
73198	1
73199	1
73200	1
73201	1
73202	1
73203	1
73204	1
73205	1
73206	1
73207	1
73216	0
73217	0
73218	0
73219	0
73220	0
73276	1
73277	1
73278	1
73279	1
73280	1
73281	1
73282	1
73283	1
73284	1
73285	1
73286	1
73287	1
73297	0
73298	0
73299	0
73300	0
73357	1
73358	1
73359	1
73360	1
73361	1
73362	1
73363	1
73364	1
73365	1
73366	1
73367	1
73368	1
73369	1
73379	0
73380	0
73381	0
73439	1
73440	1
73441	1
73442	1
73443	1
73444	1
73445	1
73446	1
73447	1
73448	1
73449	1
73450	1
73460	0
73461	0
73462	0
73463	0
73520	1
73521	1
73522	1
73523	1
73524	1
73525	1
73526	1
73527	1
73528	1
73529	1
73530	1
73531	1
73541	0
73542	0
73543	0
73602	1
73603	1
73604	1
73605	1
73606	1
73607	1
73608	1
73609	1
73610	1
73611	1
73612	1
73623	0
73624	0
73683	1
73684	1
73685	1
73686	1
73687	1
73688	1
73689	1
73690	1
73691	1
73692	1
73693	1
73694	1
73704	0
73705	0
73706	0
73764	1
73765	1
73766	1
73767	1
73768	1
73769	1
73770	1
73771	1
73772	1
73773	1
73774	1
73785	0
73786	0
73846	1
73847	1
73848	1
73849	1
73850	1
73851	1
73852	1
73853	1
73854	1
73855	1
73856	1
73867	0
73928	1
73929	1
73930	1
73931	1
73932	1
73933	1
73934	1
73935	1
73936	1
73937	1
73948	0
73949	0
74009	1
74010	1
74011	1
74012	1
74013	1
74014	1
74015	1
74016	1
74017	1
74018	1
74029	0
74091	1
74092	1
74093	1
74094	1
74095	1
74096	1
74097	1
74098	1
74099	1
74111	0
74172	1
74173	1
74174	1
74175	1
74176	1
74177	1
74178	1
74179	1
74180	1
74253	1
74254	1
74255	1
74256	1
74257	1
74258	1
74259	1
74260	1
74261	1
74334	1
74335	1
74336	1
74337	1
74338	1
74339	1
74340	1
74341	1
74342	1
74416	1
74417	1
74418	1
74419	1
74420	1
74421	1
74422	1
74423	1
74424	1
74497	1
74498	1
74499	1
74500	1
74501	1
74502	1
74503	1
74504	1
74580	1
74581	1
74582	1
74583	1
74584	1
74585	1
74586	1
74661	1
74662	1
74663	1
74664	1
74665	1
74666	1
74667	1
74742	1
74743	1
74744	1
74745	1
74746	1
74747	1
74748	1
74824	1
74825	1
74826	1
74827	1
74828	1
74829	1
74905	1
74906	1
74907	1
74908	1
74909	1
74910	1
74911	1
74986	1
74987	1
74988	1
74989	1
74990	1
74991	1
75067	1
75068	1
75069	1
75070	1
75071	1
75072	1
75073	1
75149	1
75150	1
75151	1
75152	1
75153	1
75154	1
75229	1
75230	1
75231	1
75232	1
75233	1
75234	1
75235	1
75248	0
75311	1
75312	1
75313	1
75314	1
75315	1
75316	1
75329	0
75393	1
75394	1
75395	1
75396	1
75397	1
75398	1
75411	0
75473	1
75474	1
75475	1
75476	1
75477	1
75478	1
75479	1
75491	0
75492	0
75555	1
75556	1
75557	1
75558	1
75559	1
75560	1
75573	0
75637	1
75638	1
75639	1
75640	1
75641	1
75642	1
75654	0
75655	0
75717	1
75718	1
75719	1
75720	1
75721	1
75722	1
75734	0
75735	0
75799	1
75800	1
75801	1
75802	1
75803	1
75804	1
75816	0
75881	1
75882	1
75883	1
75884	1
75885	1
75886	1
75897	0
75898	0
75962	1
75963	1
75964	1
75965	1
75966	1
75977	0
75978	0
76043	1
76044	1
76045	1
76046	1
76047	1
76059	0
76060	0
76124	1
76125	1
76126	1
76127	1
76128	1
76129	1
76140	0
76141	0
76204	1
76205	1
76206	1
76207	1
76208	1
76209	1
76210	1
76221	0
76285	1
76286	1
76287	1
76288	1
76289	1
76290	1
76291	1
76302	0
76366	1
76367	1
76368	1
76369	1
76370	1
76371	1
76372	1
76373	1
76384	0
76446	1
76447	1
76448	1
76449	1
76450	1
76451	1
76452	1
76453	1
76454	1
76464	0
76528	1
76529	1
76530	1
76531	1
76532	1
76533	1
76534	1
76535	1
76536	1
76546	0
76609	1
76610	1
76611	1
76612	1
76613	1
76614	1
76615	1
76616	1
76617	1
76688	1
76689	1
76690	1
76691	1
76692	1
76693	1
76694	1
76695	1
76696	1
76697	1
76698	1
76708	0
76769	1
76770	1
76771	1
76772	1
76773	1
76774	1
76775	1
76776	1
76777	1
76778	1
76779	1
76780	1
76847	1
76848	1
76850	1
76851	1
76852	1
76853	1
76854	1
76855	1
76856	1
76857	1
76858	1
76859	1
76860	1
76861	1
76862	1
76927	1
76928	1
76929	1
76930	1
76931	1
76932	1
76933	1
76934	1
76935	1
76936	1
76937	1
76938	1
76939	1
76940	1
76941	1
76942	1
76943	1
76995	1
77009	1
77010	1
77011	1
77012	1
77013	1
77014	1
77015	1
77016	1
77017	1
77018	1
77019	1
77020	1
77021	1
77022	1
77023	1
77024	1
77076	1
77090	1
77091	1
77092	1
77093	1
77094	1
77095	1
77096	1
77097	1
77098	1
77099	1
77100	1
77101	1
77102	1
77103	1
77104	1
77105	1
77156	1
77157	1
77171	1
77172	1
77173	1
77174	1
77175	1
77176	1
77177	1
77178	1
77179	1
77180	1
77181	1
77182	1
77183	1
77184	1
77185	1
77186	1
77237	1
77238	1
77253	1
77254	1
77255	1
77256	1
77257	1
77258	1
77259	1
77260	1
77261	1
77262	1
77263	1
77264	1
77265	1
77266	1
77267	1
77268	1
77319	1
77335	1
77336	1
77337	1
77338	1
77339	1
77340	1
77341	1
77342	1
77343	1
77344	1
77345	1
77346	1
77347	1
77348	1
77349	1
77399	1
77400	1
77415	1
77416	1
77417	1
77418	1
77419	1
77420	1
77421	1
77422	1
77423	1
77424	1
77425	1
77426	1
77427	1
77428	1
77429	1
77480	1
77481	1
77497	1
77498	1
77499	1
77500	1
77501	1
77502	1
77503	1
77504	1
77505	1
77506	1
77507	1
77508	1
77509	1
77510	1
77511	1
77561	1
77562	1
77563	1
77579	1
77580	1
77581	1
77582	1
77583	1
77584	1
77585	1
77586	1
77587	1
77588	1
77589	1
77590	1
77591	1
77592	1
77641	1
77642	1
77643	1
77659	1
77660	1
77661	1
77662	1
77663	1
77664	1
77665	1
77666	1
77667	1
77668	1
77669	1
77670	1
77671	1
77672	1
77722	1
77723	1
77724	1
77725	1
77740	1
77741	1
77742	1
77743	1
77744	1
77745	1
77746	1
77747	1
77748	1
77749	1
77750	1
77751	1
77752	1
77753	1
77754	1
77804	1
77805	1
77806	1
77819	1
77820	1
77821	1
77822	1
77823	1
77824	1
77825	1
77826	1
77827	1
77828	1
77829	1
77830	1
77831	1
77832	1
77833	1
77834	1
77835	1
77836	1
77884	1
77885	1
77886	1
77892	1
77899	1
77900	1
77901	1
77902	1
77903	1
77904	1
77905	1
77906	1
77907	1
77908	1
77909	1
77910	1
77911	1
77912	1
77913	1
77914	1
77915	1
77916	1
77965	1
77966	1
77967	1
77973	1
77974	1
77975	1
77979	1
77980	1
77981	1
77982	1
77983	1
77984	1
77985	1
77986	1
77987	1
77988	1
77989	1
77990	1
77991	1
77992	1
77993	1
77994	1
77995	1
77996	1
77997	1
77998	1
78046	1
78047	1
78048	1
78054	1
78055	1
78056	1
78057	1
78058	1
78059	1
78060	1
78061	1
78062	1
78063	1
78064	1
78065	1
78066	1
78067	1
78068	1
78069	1
78070	1
78071	1
78072	1
78073	1
78074	1
78075	1
78076	1
78077	1
78078	1
78079	1
78125	1
78126	1
78127	1
78128	1
78135	1
78136	1
78137	1
78138	1
78139	1
78140	1
78141	1
78142	1
78143	1
78144	1
78145	1
78146	1
78147	1
78148	1
78149	1
78150	1
78151	1
78152	1
78153	1
78154	1
78155	1
78156	1
78157	1
78158	1
78159	1
78207	1
78208	1
78209	1
78210	1
78216	1
78217	1
78220	1
78221	1
78222	1
78223	1
78224	1
78225	1
78226	1
78227	1
78228	1
78229	1
78230	1
78231	1
78232	1
78233	1
78234	1
78235	1
78236	1
78237	1
78238	1
78239	1
78240	1
78241	0
78288	1
78289	1
78290	1
78291	1
78297	1
78298	1
78299	1
78302	1
78303	1
78304	1
78305	1
78306	1
78307	1
78308	1
78309	1
78310	1
78311	1
78312	1
78313	1
78314	1
78315	1
78316	1
78317	1
78318	1
78319	1
78320	1
78321	1
78322	0
78368	1
78369	1
78370	1
78371	1
78377	1
78378	1
78379	1
78383	1
78384	1
78385	1
78386	1
78387	1
78388	1
78389	1
78390	1
78391	1
78392	1
78393	1
78394	1
78395	1
78396	1
78397	1
78398	1
78399	1
78400	1
78401	1
78402	0
78449	1
78450	1
78451	1
78452	1
78458	1
78459	1
78467	1
78468	1
78469	1
78470	1
78471	1
78472	1
78473	1
78474	1
78475	1
78476	1
78477	1
78478	1
78479	1
78480	1
78481	1
78482	1
78483	0
78530	1
78531	1
78532	1
78533	1
78538	1
78539	1
78540	1
78548	1
78549	1
78550	1
78551	1
78552	1
78553	1
78554	1
78555	1
78556	1
78557	1
78558	1
78559	1
78560	1
78561	1
78562	1
78563	1
78564	0
78565	0
78566	0
78610	1
78611	1
78612	1
78613	1
78614	1
78617	1
78618	1
78619	1
78620	1
78629	1
78630	1
78631	1
78632	1
78633	1
78634	1
78635	1
78636	1
78637	1
78638	1
78639	1
78640	1
78641	1
78642	1
78643	1
78644	1
78645	0
78646	0
78690	1
78691	1
78692	1
78693	1
78694	1
78695	1
78698	1
78699	1
78700	1
78701	1
78709	1
78710	1
78711	1
78712	1
78713	1
78714	1
78715	1
78716	1
78717	1
78718	1
78719	1
78720	1
78721	1
78722	1
78723	1
78724	1
78725	1
78726	0
78727	0
78728	0
78742	0
78822	0
78823	0
78904	0
79382	0
79388	0
79463	0
79469	0
79544	0
79625	0
79626	0
79631	0
79636	0
79706	1
79707	0
79708	0
79712	0
79713	0
79716	0
79717	0
79787	0
79788	0
79789	0
79790	0
79792	0
79793	0
79796	0
79797	0
79798	0
79868	1
79869	1
79870	0
79871	0
79872	0
79874	0
79877	0
79878	0
79879	0
79949	1
79950	1
79951	0
79952	0
79953	0
79954	0
79955	0
79956	0
79958	0
79959	0
79960	0
79961	0
80030	1
80031	1
80032	0
80033	0
80034	0
80035	0
80036	0
80037	0
80038	0
80039	0
80040	0
80041	0
80111	1
80112	1
80113	0
80114	0
80115	0
80116	0
80117	0
80118	0
80119	0
80120	0
80121	0
80122	0
80123	0
80192	1
80193	1
80194	1
80195	0
80196	0
80197	0
80198	0
80199	0
80200	0
80201	0
80202	0
80203	0
80204	0
80273	1
80274	1
80275	1
80276	0
80277	0
80278	0
80279	0
80280	0
80281	0
80282	0
80283	0
80284	0
80285	0
80354	1
80355	1
80356	1
80357	0
80358	0
80359	0
80360	0
80361	0
80362	0
80363	0
80364	0
80365	0
80366	0
80367	0
80435	1
80436	1
80437	1
80438	1
80439	0
80440	0
80441	0
80442	0
80443	0
80444	0
80445	0
80446	0
80447	0
80448	0
80449	0
80516	1
80517	1
80518	1
80519	0
80520	0
80521	0
80522	0
80523	0
80524	0
80525	0
80526	0
80527	0
80528	0
80529	0
80597	1
80598	1
80599	1
80600	1
80601	0
80602	0
80603	0
80604	0
80605	0
80606	0
80607	0
80608	0
80609	0
80610	0
80611	0
80678	1
80679	1
80680	1
80681	1
80682	0
80683	0
80684	0
80685	0
80686	0
80687	0
80688	0
80689	0
80690	0
80691	0
80692	0
80759	1
80760	1
80761	1
80762	0
80763	0
80764	0
80765	0
80766	0
80767	0
80768	0
80769	0
80770	0
80771	0
80772	0
80773	0
80840	1
80841	1
80842	1
80843	1
80844	0
80845	0
80846	0
80847	0
80848	0
80849	0
80850	0
80851	0
80852	0
80853	0
80854	0
80921	1
80922	1
80923	1
80924	1
80925	0
80926	0
80927	0
80928	0
80929	0
80930	0
80931	0
80932	0
80933	0
80934	0
80935	0
80936	0
81002	1
81003	1
81004	1
81005	1
81006	0
81007	0
81008	0
81009	0
81010	0
81011	0
81012	0
81013	0
81014	0
81015	0
81016	0
81083	1
81084	1
81085	1
81086	1
81087	0
81088	0
81089	0
81090	0
81091	0
81092	0
81093	0
81094	0
81095	0
81096	0
81097	0
81098	0
81164	1
81165	1
81166	1
81167	1
81168	1
81169	0
81170	0
81171	0
81172	0
81173	0
81174	0
81175	0
81176	0
81177	0
81178	0
81179	0
81180	0
81245	1
81246	1
81247	1
81248	1
81249	0
81250	0
81251	0
81252	0
81253	0
81254	0
81255	0
81256	0
81257	0
81258	0
81259	0
81260	0
81326	1
81327	1
81328	1
81329	1
81330	1
81331	0
81332	0
81333	0
81334	0
81335	0
81336	0
81337	0
81338	0
81339	0
81340	0
81341	0
81342	0
81407	1
81408	1
81409	1
81410	1
81411	1
81412	1
81413	0
81414	0
81415	0
81416	0
81417	0
81418	0
81419	0
81420	0
81421	0
81422	0
81423	0
81424	0
81488	1
81489	1
81490	1
81491	1
81492	1
81493	0
81494	0
81495	0
81496	0
81497	0
81498	0
81499	0
81500	0
81501	0
81502	0
81503	0
81504	0
81505	0
81569	1
81570	1
81571	1
81572	1
81573	1
81574	1
81575	0
81576	0
81577	0
81578	0
81579	0
81580	0
81581	0
81582	0
81583	0
81584	0
81585	0
81586	0
81650	1
81651	1
81652	1
81653	1
81654	1
81655	1
81656	0
81657	0
81658	0
81659	0
81660	0
81661	0
81662	0
81663	0
81664	0
81665	0
81666	0
81667	0
81668	0
81731	1
81732	1
81733	1
81734	1
81735	1
81736	1
81737	0
81738	0
81739	0
81740	0
81741	0
81742	0
81743	0
81744	0
81745	0
81746	0
81747	0
81748	0
81812	1
81813	1
81814	1
81815	1
81816	1
81817	1
81818	0
81819	0
81820	0
81821	0
81822	0
81823	0
81824	0
81825	0
81826	0
81827	0
81828	0
81829	0
81830	0
81893	1
81894	1
81895	1
81896	1
81897	1
81898	1
81899	1
81900	0
81901	0
81902	0
81903	0
81904	0
81905	0
81906	0
81907	0
81908	0
81909	0
81910	0
81911	0
81912	0
81974	1
81975	1
81976	1
81977	1
81978	1
81979	1
81980	1
81981	0
81982	0
81983	0
81984	0
81985	0
81986	0
81987	0
81988	0
81989	0
81990	0
81991	0
81992	0
82055	1
82056	1
82057	1
82058	1
82059	1
82060	1
82061	1
82062	1
82063	0
82064	0
82065	0
82066	0
82067	0
82068	0
82069	0
82070	0
82071	0
82072	0
82073	0
82074	0
82136	1
82137	1
82138	1
82139	1
82140	1
82141	1
82142	1
82143	1
82144	0
82145	0
82146	0
82147	0
82148	0
82149	0
82150	0
82151	0
82152	0
82153	0
82154	0
82155	0
82217	1
82218	1
82219	1
82220	1
82221	1
82222	1
82223	1
82224	0
82225	0
82226	0
82227	0
82228	0
82229	0
82230	0
82231	0
82232	0
82233	0
82234	0
82235	0
82236	0
82298	1
82299	1
82300	1
82301	1
82302	1
82303	1
82304	1
82305	1
82306	0
82307	0
82308	0
82309	0
82310	0
82311	0
82312	0
82313	0
82314	0
82315	0
82316	0
82317	0
82379	1
82380	1
82381	1
82382	1
82383	1
82384	1
82385	1
82386	1
82387	0
82388	0
82389	0
82390	0
82391	0
82392	0
82393	0
82394	0
82395	0
82396	0
82397	0
82398	0
82399	0
82460	1
82461	1
82462	1
82463	1
82464	1
82465	1
82466	1
82467	1
82468	0
82469	0
82470	0
82471	0
82472	0
82473	0
82474	0
82475	0
82476	0
82477	0
82478	0
82479	0
82541	1
82542	1
82543	1
82544	1
82545	1
82546	1
82547	1
82548	1
82549	0
82550	0
82551	0
82552	0
82553	0
82554	0
82555	0
82556	0
82557	0
82558	0
82559	0
82560	0
82561	0
82622	1
82623	1
82624	1
82625	1
82626	1
82627	1
82628	1
82629	1
82630	1
82631	0
82632	0
82633	0
82634	0
82635	0
82636	0
82637	0
82638	0
82639	0
82640	0
82641	0
82642	0
82703	1
82704	1
82705	1
82706	1
82707	1
82708	1
82709	1
82710	1
82711	1
82712	0
82713	0
82714	0
82715	0
82716	0
82717	0
82718	0
82719	0
82720	0
82721	0
82722	0
82723	0
82784	1
82785	1
82786	1
82787	1
82788	1
82789	1
82790	1
82791	1
82792	1
82793	1
82794	0
82795	0
82796	0
82797	0
82798	0
82799	0
82800	0
82801	0
82802	0
82803	0
82804	0
82865	1
82866	1
82867	1
82868	1
82869	1
82870	1
82871	1
82872	1
82873	1
82874	1
82875	0
82876	0
82877	0
82878	0
82879	0
82880	0
82881	0
82882	0
82883	0
82884	0
82885	0
82886	0
82946	1
82947	1
82948	1
82949	1
82950	1
82951	1
82952	1
82953	1
82954	1
82955	1
82956	0
82957	0
82958	0
82959	0
82960	0
82961	0
82962	0
82963	0
82964	0
82965	0
82966	0
83027	1
83028	1
83029	1
83030	1
83031	1
83032	1
83033	1
83034	1
83035	1
83036	1
83037	1
83038	0
83039	0
83040	0
83041	0
83042	0
83043	0
83044	0
83045	0
83046	0
83047	0
83048	0
83108	1
83109	1
83110	1
83111	1
83112	1
83113	1
83114	1
83115	1
83116	1
83117	1
83118	1
83119	1
83120	0
83121	0
83122	0
83123	0
83124	0
83125	0
83126	0
83127	0
83128	0
83129	0
83189	1
83190	1
83191	1
83192	1
83193	1
83194	1
83195	1
83196	1
83197	1
83198	1
83199	1
83200	0
83201	0
83202	0
83203	0
83204	0
83205	0
83206	0
83207	0
83208	0
83209	0
83210	0
83270	1
83271	1
83272	1
83273	1
83274	1
83275	1
83276	1
83277	1
83278	1
83279	1
83280	1
83281	0
83282	0
83283	0
83284	0
83285	0
83286	0
83287	0
83288	0
83289	0
83290	0
83291	0
83351	1
83352	1
83353	1
83354	1
83355	1
83356	1
83357	1
83358	1
83359	1
83360	1
83361	1
83362	1
83363	0
83364	0
83365	0
83366	0
83367	0
83368	0
83369	0
83370	0
83371	0
83372	0
83373	0
83432	1
83433	1
83434	1
83435	1
83436	1
83437	1
83438	1
83439	1
83440	1
83441	1
83442	1
83443	1
83444	0
83445	0
83446	0
83447	0
83448	0
83449	0
83450	0
83451	0
83452	0
83453	0
83513	1
83514	1
83515	1
83516	1
83517	1
83518	1
83519	1
83520	1
83521	1
83522	1
83523	1
83524	1
83525	1
83526	0
83527	0
83528	0
83529	0
